	Unnamed: 0	id	Tweet	Stance
755	755	SMM4H2022qH8fMinawTUqGX9A	@USER_____ Well, it wasn't even offered to me so I think its the bp but they did offer aubagio and something that started with an I i think	noADE
756	756	SMM4H2022t2xAUYhjSK7QkOwp	@USER_________ Do we need to RUSH NY some Albuterol Inhalers? Are they in short supply?	noADE
757	757	SMM4H2022AH7xWlcWvP22nQpz	no memory of at it feels good at one lunesta left and this show.	noADE
758	758	SMM4H2022WccK585BjSOsdyWh	@USER_________ is Divi's supplying valsartan to rbxy?n was the divi's plant inspection by fda the final clearance needed for rbxy 2 launch?	noADE
759	759	SMM4H2022wBZw8kGA4tHi6pSo	@USER_________ @USER_________ where did suboxone and subutex originate from? This is straight up population control in disguise.	noADE
760	760	SMM4H2022ZYjA2boRNWH0P15r	@USER_______ @USER________ @USER____   time for my nexium 🌿	noADE
761	761	SMM4H2022MJYl9ngOgknz5YhF	@USER__________ Yep, time for antibiotic and some Advair helps speed process. Make the call, please. Get well. @USER_____	noADE
762	762	SMM4H2022dxE5tYoBXF3jUkyo	@USER_____ why is it so difficult for someone to get Diovan filled and use divans coupon? Every month same issue	noADE
763	763	SMM4H2022yLgMbUX2ah7V0tDA	@USER___ I played around with the organic synthesis of sildenafil citrate (viagra) in college, so I remember that part.	noADE
764	764	SMM4H2022YgAUeqRsnFpM16rk	Expanding access to methadone and buprenorphine saves lives says @USER________ at #harmred14	noADE
765	765	SMM4H2022qlQaYar2S9p0rK4b	@USER_________ I an had incident with an imodium tablet. It's safe to say I will never be taking one of them again. Hope you are okay. xx	noADE
766	766	SMM4H2022nXGnW4uLKzhKOEEl	exelon $exc takeover of pepco $pom approved by federal energy regulator #stocks	noADE
767	767	SMM4H2022D7kjlmIlQNW5p9fg	I had a dream that I had legal prescriptions for Xanax, Vyvanse and OxyContin. Man, shit was so caaaaaash.	noADE
768	768	SMM4H2022n7uesHKqU0RLObam	Ventolin has been the only thing keeping me alive this weekend. #stupidlungs	noADE
769	769	SMM4H2022UruJkyfjh7y6hBD4	my pharmacist likes the smell of metformin (smelly feet) therefore i can never trust him 😷🙅	noADE
770	770	SMM4H2022UgYXm83GQncmCmkt	To the person who made Maridia in Super Metroid: Really? Seriously? So frustrating.	noADE
771	771	SMM4H2022HFz008wnD6F8GspU	$SCMP will be the exclusive supplier of AMITIZA to Takeda at an agreed-upon supply price.	noADE
772	772	SMM4H2022nDp3X8RSsZteevN4	"""I need my Suh-bree-vuh."" (Aka spiriva pronounced spur-ee-vuh)"	noADE
773	773	SMM4H20224upOVt7Hddykl77K	Longer than usual wait at suboxone clinic. Hoping it's because my son ran into his counselor and is talking thru recent stuff. MM #suboxone	noADE
774	774	SMM4H2022cdAGoL7tc044JaQU	*googling loperamide* rt @USER______ @USER_____ @USER_______ that's what half a loperamide tablet and an enema is for. pfft.	noADE
775	775	SMM4H2022Jq79TYSGKF58wKZc	FDA AdCom Vote:Do the data support approval of @USER______'s Spiriva Respimat for maintenance of #COPD & reducing exacerbations? 10-Yes 3-No	noADE
776	776	SMM4H20220Lh2yE1FI3CtpEXm	Oh and I had a change in doctors and a change in meds. Adios Prozac and focalin, hello cymbalta and vyvanse	noADE
777	777	SMM4H2022415Z1B1cP0S6PnIT	Get these niqqas some Sildenafil Citrate!!	noADE
778	778	SMM4H2022EZYRLoCUXHGlSc0y	"""@USER________: @USER_______  i pick winner"" antara mino vs jongin...."	noADE
779	779	SMM4H2022kqDVyWoTYya3YOrR	@USER_______ Thanks Jim. Will you pass the word on this Petition on Exelon we need to gather signatures!	noADE
780	780	SMM4H2022oK2WcIl1DYPltYVW	@USER______ im on 125 seritide and ventolin , i had take the seritide 4 times a day and ventolin when i need it	noADE
781	781	SMM4H2022mLj2OsLGcjHX5RyK	started taking a new asthma medicine last night to replace the symbicort i've been taking for 8 years. 😨	noADE
782	782	SMM4H2022LBMiSKz7BuWqeUhG	@USER________ im running low on Diclofenac sodium and Codeine phosphate.	noADE
783	783	SMM4H2022k8Ku5gH4yFeaYmj8	celecoxib for breakfast.	noADE
784	784	SMM4H2022WunNLlfuhBw5Jecl	This Januvia commercial with adults on the see-saw makes me uncomfortable	noADE
785	785	SMM4H2022O9gu8dkoda1Z6Txa	@USER_____ keep up the the good work...the key for me was tapering low and slow...i'm 10 days off suboxone and doing great!	noADE
786	786	SMM4H20224v9JPt7wcMlljjEV	"""my mom just said """" you want some drugs ? """" i said ooh what kind , she said nexium - heart burn meds 😂😂😂 yes plz . turn up"""	noADE
787	787	SMM4H20229VXv5UarvWumfQKG	tbh azrol antara yang paling h	noADE
788	788	SMM4H20229SdjPgQnePRL3Xf3	@USER_______ he kinda looks like the type of guy that needs to take miralax on a pretty regular basis imho	noADE
789	789	SMM4H2022066rgC8ZDuYey6kt	"""""""i'll take the usual. just a little miralax on the rocks"""""""	noADE
790	790	SMM4H2022xZmB0w2UOJzy3JMc	#mmsm there is some prelim data suggesting MAF/MAFB driven disease may not benefit from bortezomib	noADE
791	791	SMM4H20228zBqEgo7eFpRyszm	"""@USER______: I just got tricked into drinking ""a supplement drink"" that had a whole bottle of miralax in it"" #ShitsandGiggles"	noADE
792	792	SMM4H2022xX5p1pbl9ChZtWOF	@USER________ I live in Louisville, a melting pot of allergy agony. Fluticasone Nasal Spray and Singulair save me on the regular.	noADE
793	793	SMM4H2022U4qnt91a2Y1CkMpM	@USER______ -ma isn't as serious as most but he did prescribe flovent at one point.	noADE
794	794	SMM4H2022thecBBRPLhr4BaB7	But it was just a nice dude delivering my meds. ADVAIR CHRISTMAS up in these streets.	noADE
795	795	SMM4H20229cHlKksXiFeipTxO	Subscribers: The Briefing Summary for Thursday's PADAC was just sent. Topic-Boehringer Ingelheim's Spiriva Respimat (tiotropium) spray #COPD	noADE
796	796	SMM4H2022rqZuoLbU14Xd2gjX	If you use Suboxone and you're not a recovering heroin addict, you're a fucking idiot.	noADE
797	797	SMM4H2022fLcgpZWkVYhe7Aaf	I have GOT to get me a bowling ball with a Crestor logo on it. #baller	noADE
798	798	SMM4H2022gFMZlFBmkbU9zD1M	ivy league news: levaquin and nose bleeds: ...keine als das produkt. the jersey shore may specialists at cornell university plan has ...	noADE
799	799	SMM4H2022So1nVrFqxs4uXZfH	@USER_____ the blissful ignorance of illusion pill  or sildenafil ?	noADE
800	800	SMM4H2022Ac230jkS8nuV5iB5	Some people find Diclofenac good for period pains but I wouldn't recommend it at all.	noADE
801	801	SMM4H2022GXu9y5I4fx8C4DDy	Prediction: in the US there will be massive Tamiflu shortages and soon, even if you never had the shot, my strong fucking advice:get one	noADE
802	802	SMM4H2022tX3k1kCvhYrX4qO9	maneuvering is nothing new to me, my nuvaring is nothing new to me.	noADE
803	803	SMM4H20229X6hksE6z9Y9oit4	30 minute meals spiriva teddy ruxpin freicoin go camping game of thrones lovely a high i.q. excited orleans, fart. you uptown akira ranger	noADE
804	804	SMM4H2022rXmVJCsqO4OcorPd	Nexium is about to be my new best friend. It worked instantly.	noADE
805	805	SMM4H2022YFOLEBemojD1ejIE	i just watched a commercial that said using adderall is the same as using oxycontin	noADE
806	806	SMM4H20220iwkInUATpiL2lLe	@USER____ you've got me listening to metroid music at work. omg the maridia theme. omg. oommmgggggg.	noADE
807	807	SMM4H20222LD8wSuu07oDMCtm	Give me ventolin duh entek	noADE
808	808	SMM4H2022UCE1V06hju6W2NI4	lunesta me bought the frozen dvd off of ebay last night and i kind of hate myself for it	noADE
809	809	SMM4H2022xcYmLueQYfKx4fH4	is there an appropriate way to snort adderall in public?? asking for a friend	noADE
810	810	SMM4H20220LFpRWErJLN5kOIc	@USER______ @USER_______ I'd be more concerned with someone slipping an Ambien or a Lunesta into my kid's candy.	noADE
811	811	SMM4H2022pweAGKXVxgxygnJd	well antara rapmon dan bobby saya sih no comment/?. but rapmon tweeted this. don't know if rapmon merespon rapp bobby/?	noADE
812	812	SMM4H2022onF9aRVCVefi3kCd	Ventolin is like magic, and I feel like a wizard right now!	noADE
813	813	SMM4H2022wzfJk1Bkf5N3lsiL	@USER__________ How does Metformin cause HF & should DM pt. who have HF be taken off, if so replace it with what medication? #PHRM741	noADE
814	814	SMM4H2022YuX7M5xAnKCBGnIR	counting down to paracetamol time..... diclofenac is calling me though....	noADE
815	815	SMM4H2022bs9LSNsxUsGnxZBE	I could've played for the Orlando Magic but they found suboxone in my jacket	noADE
816	816	SMM4H20221Wg3VzualYF3KfH6	does anybody know of any other nantokap/kiichi songs that sound like fluticasone and/or love love nightmare	noADE
817	817	SMM4H2022M5Meyrk4oEpvGPqx	It is a glorious day. The dog threw up on the carpet and I just gave my kid some Miralax for his constipation. Life is sexy.	noADE
818	818	SMM4H2022xGioxzXhDcKq4GqU	Bout to call up spiriva bc I gotta big prostate @USER________	noADE
819	819	SMM4H2022Klm0cbQdhAFbcIQW	Religare Capital: Ranbaxy has been accepting  approval for Diovan since 2012	noADE
820	820	SMM4H20228mcWmQNdJ6rTjki1	@USER__________ that the one where he's in hospital and tries to solve a really old murder? Obvs didnt give the grump enough buprenorphine	noADE
821	821	SMM4H2022e7RNYVBQGQtSgdwh	@USER__________ Could do with some Imodium	noADE
822	822	SMM4H2022WCXfZlH0u9ARb61d	fucking shit ass dumb fucking meridia bank tellers fucking pisss me off holy fuck	noADE
823	823	SMM4H2022nxJJPwySzJkmqRqb	Lunesta in Hand: thankful for our KC friend who is here to spend time with us from Florida. Welcome @USER___________ to The Bosworth B&B	noADE
824	824	SMM4H20223ellGZAQR4FjRJR2	If you act like the guy in those Crestor commercials in real life I would like to take a minute to say that I will never associate with you	noADE
825	825	SMM4H20223vjhTbMe3XU9DERS	@USER________ Flovent has a counter showing # of doses left but my ins. stopped covering it. Now have to guess with new QVAR inhaler.	noADE
826	826	SMM4H2022QM07P1iTTxDsOA8i	@USER_________   Apart from the flu shot, why does the FDA set the Zostavax age as 50+, whereas, the CDC sets age as 60+	noADE
827	827	SMM4H2022tDlRHRaCoDs10odV	"""It has just both ventolin & beclamethasone in it"" queried the GP #seratide Obviously not. Or have a think about that mix then? #nhs brains?"	noADE
828	828	SMM4H202201os9nn1Hr0NNRvP	magic. check. ket. check. chang. check. imodium. check. paracetamol. check. ibuprofen. check. imodium again. check #middleagedclubbing	noADE
829	829	SMM4H2022iFwnKsKIUjPVBh2U	@USER_______ tamiflu can be like a miracle medicine for some types of Flu so dont wait terry	noADE
830	830	SMM4H2022XWKPXSYrzFZeOb4z	@USER__________ I thought the point of Sildenafil (sp?) was to stop the break down of cGMP by blocking phosphodiesterases ?	noADE
831	831	SMM4H2022XDI24dhFfh90QXwR	Albuterol to the rescue	noADE
832	832	SMM4H20224e3067iHUlBStjjJ	@USER__ most of drugs i do review for are dubious fly by night indian frikin sildenafil drugs. they promise erection leading to priapism.lol	noADE
833	833	SMM4H2022bPZAQDDSfFe8LKKu	@USER___________ literally gonna bring you some Ambien or Lunesta cuz I can't handle this	noADE
834	834	SMM4H2022JQamXmuvxpdwq83K	THE PHARMACY WAS OUT OF PILLS SO I HAD TO GET THE LIQUID TAMIFLU AND OH NYMGOD THAT WAS AWFUL	noADE
835	835	SMM4H2022omPK0jnMxhMwlLw5	lol screw ventolin inhalers what good do they do honestly	noADE
836	836	SMM4H20222QSlcU6CCGGtiKNe	@USER_____ you might want to add an Imodium hehe	noADE
837	837	SMM4H202263kY2g1dF24z5xXJ	Ventolin tabs act damn quick	noADE
838	838	SMM4H2022zUao28lrAklgJGP4	@USER________ @USER__________ plan is to get diclofenac gel when back to hotel.	noADE
839	839	SMM4H2022a0OTtlIhxUXcWyA8	sorry mom. taking your enbrel	noADE
840	840	SMM4H2022b9SnijFzdG3O9Zt4	@USER_______ they moved me to enbrel  injections. Yea the no drinking sucked!	noADE
841	841	SMM4H2022wNwwGkiR9Docu2ca	@USER__________ #petpeeve filling  synthroid and having to surgically remove the desiccants that are the same size as the bottle opening	noADE
842	842	SMM4H2022rsuqunx0tdK78rHg	@USER______ @USER__ @USER___________ imodium doesn't need a prescription you damn knucklehead	noADE
843	843	SMM4H2022DxOF4gOkaKj9jQW4	@USER___ worse than the xigris studies...  just career/tenure making data mining nonsense.  thanks for posting	noADE
844	844	SMM4H2022SnL9eyBzil3piOUM	Wonder if Dave is on the Imodium after ukips latest success ?	noADE
845	845	SMM4H2022wgzudDcqhkgErCmp	LISTEN trial differences of  effects on lipid-lowering actions & glucose metabolisms between rosuvastatin and atorvastatin #ESCcongress 1/3	noADE
846	846	SMM4H2022KH6SqEo15lukEj0U	Calpol my childhood best RT @USER__________: Ventolin has crazy effects walai /o	noADE
847	847	SMM4H2022ksi9NzjGQZ3xOJva	@USER_______ @USER_________ Ventolin the only answer in emergencies, agree exercise vital but in many cases daily inhaled steroids needed	noADE
848	848	SMM4H2022pMnfgYYsX3HskeFV	@USER___________ yep. they're pushing enbrel hard on murdervision channel. @USER___________	noADE
849	849	SMM4H2022Z66og3iC7mzPIOhL	to replace the erythropoietin hormone necessary to make rbcs, #pd pts receive aranesp injections qweekly in prefilled syringe #nclex #yorku	noADE
850	850	SMM4H2022jaKqYxyLiUhjYnDU	Jury deliberations underway in Nexium pay-for-delay trial. Issues of payment, causation crucial.	noADE
851	851	SMM4H2022Hg9FE2FKumqrbJ6W	sitagliptin with metformin HTTPURL_______________	noADE
852	852	SMM4H2022koquak7oRlZBHCMM	@USER_______ Went for Ithaka, Antara :D Was so lovely going back to college :)	noADE
853	853	SMM4H2022xUP31Gml6SL4NMbC	Symbicort sounds like it makes you worse, not better.	noADE
854	854	SMM4H2022M9NhJfaAGH01A4B5	"Since Aviva isn't even using her Advair correctly - guessing the ""asthma"" isn't ...#RHONY"	noADE
855	855	SMM4H2022sFhadBUSQWJj4olb	"""she texts me like """"my nuvaring was out of place.. it was on my wall and not all da way to da back.. i aint know til i got hom"""	noADE
856	856	SMM4H2022ejM8iu9bvnKjDA3E	I've been drinking miralax like it's vodka. And for me that's A LOT.	noADE
857	857	SMM4H2022fx72OZxeqsEOJMbS	"""still don't know if remicaid is spelt """"remicaid"""" or """"remicade""""."""	noADE
858	858	SMM4H2022IXfsZthCQEsjeOk9	@USER____ anywhere you want besides miridia unless you want to do the gravity-less route	noADE
859	859	SMM4H202222jH5yTlRct1FpJG	@USER________ wow! Didn’t know about advair connection! Ugh. Sounds icky!	noADE
860	860	SMM4H2022ZjJeSNSgoYwHIAZE	@USER___ Unfortunately, no evidence that IP care is effective. Only proven effective tx is maintenance on buprenorphine or methadone	noADE
861	861	SMM4H2022v0avXWx4iEiGuW9a	when you find out you should be prescribed with Metformin to reduce insulin levels for PCOS but your doctor always said its bc im fat lol.	noADE
862	862	SMM4H2022AWwrWEN4bpu2F6Us	Just gave my metformin for Tendinopathy and frozen shoulder  talk. Lots of interest, as expected. #AOAASM	noADE
863	863	SMM4H2022Pfxj8d1fNcl0vTAF	@USER________ @USER______ @USER________ I feel sorry for you. But not as much as myself. My team name in Lunesta cause I have all sleepers.	noADE
864	864	SMM4H2022MibyIjoIASTtwLpW	Anyone got an Efavirenz connect?	noADE
865	865	SMM4H2022dh0MExQwhlSs56Qp	@USER______ I've been doing nexium 40 mg to help stomach acid and then I had a few others plus ulcer medication for my throat mouth stomach	noADE
866	866	SMM4H2022W5UyX1cVgU3WpDds	@USER_________ @USER______ Not to be nosey, but wondering if they've tried any of the biologics,like Humira or Enbrel?	noADE
867	867	SMM4H2022lT1QMOai4WO5JeCz	i need some lunesta or some shit	noADE
868	868	SMM4H2022IAHuqlExe3rXSAaL	#AACR14 Wilson. Correlation of E2603 trial results somatic mutations and CNVs. Trial with Carboplatin & paclitaxel, and CP +CPS + sorafenib	noADE
869	869	SMM4H2022Rt3pViXX70OwM9kM	NeuroBrain: Adding Actonel Ups Bone Density in Epilepsy (CME/CE): (MedPage Today) -- Adding risedronate (Actonel) to...  #zekelhealthcare	noADE
870	870	SMM4H2022CBKNYLm2NHLqgMsi	@USER________ first it's the folic acid... then all of a sudden you're losing miralax privileges.	noADE
871	871	SMM4H2022CUJ8BKOLuLG9p1o4	@USER_______ @USER_______ @USER___ buprenorphine  (I just jumped on the bandwagon. Made of LEGO)	noADE
872	872	SMM4H20222zfvG1AVniK4w6zN	Yo clique is full of pussies I call y'all the Nuvaring	noADE
873	873	SMM4H2022hlLSakgKKBXoOvIi	@USER_____ or perhaps ventolin (salbutamol mix). that might break some  windows, tho. how to do the percussion?	noADE
874	874	SMM4H2022sAR0HxAXxKl8eLYl	reading last night's google searches is interesting. ld50 of loperamide in a cat, anyone? i don't even own a cat.	noADE
875	875	SMM4H2022YFYNQV3nnPhArNA7	@USER___ @USER____ what about the imodium add on	noADE
876	876	SMM4H20220zYLjBXYVBo8s9dH	Coformulated FDC of famciclovir and celecoxib (IMC1) safely improved pain and symptoms of fibromyalgia versus placebo in RCT. #ACR14	noADE
877	877	SMM4H20226at2Guqu5Jea8iTj	FUCKING CRESTOR COMMERCIALS.	noADE
878	878	SMM4H2022rUZ7gfZjZJgXQqCo	@USE fbi chicago stole seven 10mg bystolic pills from my husband (taken for high blood pressure)....	noADE
879	879	SMM4H2022QaG4EpHYOFM1luug	crestor fired the spaz and now has a commercial with la cucaracha.   still lame.	noADE
880	880	SMM4H2022zjUmbJkUNFC4iXpL	@USER____ your taking simponi And Celebrex ?	noADE
881	881	SMM4H2022UblGG0igDYxjlX16	@USER__________ ashame most sglt2 inhibitors aren't covered until the max dose of metformin has been tried #stupidinsurance	noADE
882	882	SMM4H2022tOjPUEowoyHlKVbm	@USER_______ OMG isn't it? I've been on ecigs for nearly 2 years and I havn't needed antibiotics or Ventolin for last 2 winters love-em!	noADE
883	883	SMM4H2022SMOBsNBBb4xd8Cww	India's Ranbaxy gets FDA approval for Novartis's Diovan generic: WASHINGTON/MUMBAI (Reuters) - India's Ranbaxy Laboratories Ltd has r...	noADE
