	id	Tweet	Claim	Stance	Premise
8675	1309749561355841538	It costs GH¢ 0.00 to thank God for the simple things like being alive. StayAtHomeSaveLives StayAtHome StayHome	stay at home orders	FAVOR	0
8676	1242411599656337408	Just washed chips with soap and water. You can't be too careful you know!😁 StayAtHomeSaveLives  COVID19Pakistan 	stay at home orders	FAVOR	0
8677	1356026392366903300	The students are suffering. OpenSchools and Teahcers4OpenSchools we are listening and will share with local leaders.	school closures	AGAINST	0
8678	1242203312709042176	Aha :P LockdownNow StayAtHomeSaveLives	stay at home orders	FAVOR	0
8679	1251238366236024833	You know your done with LockdownNow when your reading about ancient 💩💩💩.  Interesting nonetheless 🧐  COVID19 	stay at home orders	NONE	0
8680	1242382172889251840	Air is getting clear coz of corona☝️🙏ہر چیز میں بہتری ہوتی ہے☝️❤️ StayAtHomeSaveLives LockdownNow 	stay at home orders	FAVOR	0
8681	1251954519086415880	The day the World stood still  via @YouTube StayAtHomeSaveLives StayHomeSaveLifes StaySafeStayHealthy StayatHome	stay at home orders	FAVOR	0
8682	1242461536364290048	आज रात १२ बजे से २१ दिन का lockdown पूरे भारत में।  StayAtHomeSaveLives coronavirusindia CoronaChainScare coronavirusinindia PMModi  IndiaFightsCorona @PMOIndia	stay at home orders	FAVOR	0
8683	1262577040256983040	Good morning Good people StayAtHomeSaveLives  Stay_healthy LockdownDay_57	stay at home orders	FAVOR	0
8684	1242039869825826823	LockdownNow  COVIDIOTS  CoronaFreePakistan  Italy  COVID19outbreak  StayHomeSaveLives 	stay at home orders	FAVOR	0
8685	1254044197151260672	Probably one of the most powerful images on Twitter at the minute StayAtHomeSaveLives Superheroes @lefthand79 I know quite a few colleagues who would stand up for us all like this.	stay at home orders	FAVOR	0
8686	1283875172106338310	NotMyChild NotMyKid	school closures	FAVOR	0
8687	1270838396651479040	May the good Lord watch over us &amp; wake us tomorrow StayAtHomeSaveLives StayAtHome StayHome	stay at home orders	FAVOR	0
8688	1242354587639529472	Finally👍 LockdownNow COVIDIOTS  Kavin 	stay at home orders	FAVOR	0
8689	1242410623297900544	Tubes still apparently packed this morning! Do these selfish fucks realise there will soon be curfews in place because of their bullshit? StayAtHomeSaveLives UKlockdown LockdownNow	stay at home orders	FAVOR	0
8690	1242339704004984832	Despite multiple appeals by the government, artificial crisis is soaring in and we ourselves are to be blamed.  If this persists,it will be very difficult to break the chain of corona outbreak.  Discourage PANIC BUYING. LockdownNow CoronaAlert  @himantabiswa @gpsinghassam 	stay at home orders	FAVOR	1
8691	1242316697916207104	LockdownNow StayAtHomeSaveLives COVIDIOTS StayHome ShaheenBagh WorkFromHomeLife COVID19outbreak COVIDIOTS	stay at home orders	FAVOR	0
8692	1283862598824407040	"@GovRonDeSantis Are you willing to risk this ""pre-existing condition"" on your children?  If not, don't risk ours?  NotMyChild MomsSayNo "	school closures	FAVOR	1
8693	1264551483602882561	Faith is a wonderful thing to have &amp; to act upon in your spiritual life. In the realm of medicine &amp; epidemiology... Not. So. Much.  Faith is fine. But it won't replace a ventilator, God forbid you need one. So try not to need one.  StayAtHomeSaveLives SocialDistancing AMJoy	stay at home orders	FAVOR	1
8694	1370382919026413570	So to be clear Senator: the reason schools are not open in your state is because of money? That is your story? Tell us more. We would LOVE to hear. OpenSchools WALeg	school closures	AGAINST	0
8695	1281123100176850945	Heartbreaking! Funke Akindele Again, See What She Did  via @YouTube SchoolReopening Nigerians BBNaijaReunion Tinubu lilwayne	school closures	NONE	0
8696	1251810230788292608	StayAtHomeSaveLives CoronaFreePakistan COVID19outbreak PrayersForCoronaFreeWorld StayHomeSaveLives  CoronavirusOutbreak COVID2019 COVID19 COVID StaySafe StayAtHomeChallenge StayStrong 	stay at home orders	FAVOR	0
8697	1248898149604708352	@ausgov EndTheShutdown endthelockdown neverlockdown	stay at home orders	AGAINST	0
8698	1287319030718533633	Kids from Gujarat went all over the globe because of the quality of schooling here. Now they want to deny education altogether. This decision will prove to be more devastating than the pandemic SaveOurSchools JusticeForTeachers RightToWork @imBhupendrasinh @CMOGuj	school closures	AGAINST	1
8699	1242095833971068928	Mood 🙌, pour yourself the perfect serve of great whisky 🥃 at affordable prices. Visit  to explore our great collection of whisky and wines. Call 0714798820 to order your drinks LockdownNow  coronaviruskenya Kasarani Eastleigh  Telekom 	stay at home orders	NONE	0
8700	1242188645177667590	Lockdown then. LockdownNow COVIDIOTS StayAtHomeSaveLives COVIDー19 prayforitaly	stay at home orders	FAVOR	0
8701	1237492513684041729	FUCK CloseTheSchools INSTEAD CloseTheRoads so then no one has to go anywhere and I don’t have to go to work	school closures	FAVOR	0
8702	1242469237882421248	Much needed step. I'm glad you came with strictness.  StayAtHomeSaveLives StayHome COVIDー19 	stay at home orders	FAVOR	0
8703	1242236082600775699	🔒⬇️ now you all have to bloody StayAtHomeSaveLives FlattenTheCuve	stay at home orders	FAVOR	0
8704	1287314372008636419	@Tges_Official SaveOurSchools Learning can remove ignorance, be it online or offline. Want to try @imBhupendrasinh ?  RightToLearn RightToTeach @vijayrupanibjp @HRDMinistry	school closures	AGAINST	0
8705	1242328178833666048	ઘર ની બહાર જઇશ તો પોલીસ પકડી જશે 😯is the legit dhamki nowdays 🤣 StayAtHomeSaveLives GujaratFightsCorona	stay at home orders	FAVOR	0
8706	1237633779461541889	CloseTheSchools @GavinNewsom Do you want to be responsible for the deaths of thousands of ppl because of your inaction? COVIDー19 is spreading across US, that means CA 40mill ppl live here, kind of like Italy, same size too! CloseTheSchools	school closures	FAVOR	1
8707	1242394562573799425	Am still trying to understand why we are sending the message out to StayAtHomeSaveLives At the same time Cancel  lifesaving CrisisCare treatmeant suicideprevention LockdownNow  Leaving vulnerable traumatised PTSD suicidal Abandoned ☹️😥  @mentalhealth wat can we do? 🤔  	stay at home orders	AGAINST	1
8708	1242499892880101376	@red_2b Wah ja bhai 21 din aaram kar  , hope u read some books about constitution and politics LockdownNow coronavirusindia CoronavirusLockdown	stay at home orders	NONE	0
8709	1242381312146751495	The streets are teaming with people. Road sweepers, buses, joggers, parents with children, workmen, people walking together queues for food. I only saw one person wearing a mask. This isn't a LockdownNow this is a breeding ground for Coronavid19	stay at home orders	FAVOR	1
8710	1242151453847949314	LockdownNow needs to happen. People are so selfish and no matter how many times you tell them to stay in, they won’t. Too many people taking this as a day off. Something needs to be put in place. The sooner it happens the sooner we can go back to normal. COVIDIOTS	stay at home orders	FAVOR	1
8711	1322437525823258624	Lock down and CloseTheSchools UKlockdown ASAP!!! Nobody wants to get long COVID or die! Thank you! COVID19 Covid19UK StayHome stayathome staysafe	school closures	FAVOR	1
8712	1253561004077662214	My new upcoming project  StayAtHomeSaveLives creative  @narendramodi @PMOIndia  Let's all stay inside and help to get India corona free. 	stay at home orders	FAVOR	0
8713	1242389301826125825	South African Police in Action StayAtHomeSaveLives COVIDIOTS 	stay at home orders	FAVOR	0
8714	1287361853698371584	We want our children to make better use of time. Online classes are safer than sending them out in these circumstances. SaveOurSchools RightToTeach RightToLearn @imBhupendrasinh  @vijayrupanibjp @PMOIndia @narendramodi @CMOGuj	school closures	AGAINST	1
8715	1242493130466717697	They way he handled this crisis is truly commendable. A true leader, just like a family head requesting all the nation to stay inside for 21 days. Can't we just listen to him to save our nation and defeat this pandemic. Humble request to all. StayAtHomeSaveLives 21daysLockdown 	stay at home orders	FAVOR	1
8716	1242081470908432384	NOw we all have to do this ..... 😣😷   Stay Home  Stay  safe ....!!! LockdownNow COVIDー19 	stay at home orders	FAVOR	0
8717	1238254995037990912	CloseTheSchools FlattentheCurve  	school closures	FAVOR	0
8718	1256123140264132609	Good morning Sheffield. Have a great day and remember StayAtHomeSaveLives staysafe BleedOrange.	stay at home orders	FAVOR	0
8719	1242475828438388738	LockdownNow StayAtHomeSaveLives staysafe	stay at home orders	FAVOR	0
8720	1299532903848841217	"""I know, Steve, that the virus is tricky...But, it might have made sense if we’d worked out the education part at the same time your boss decided to re-open the bars &amp; restaurants for Stage 3."" SchoolReopening ResignLecce OntarioPCNotFitToGovern onpoli "	school closures	FAVOR	1
8721	1242445808584310788	Motivating ya’ll since 1992 LockdownNow COVID19 TuesdayThoughts SHN	stay at home orders	NONE	0
8722	1287313172014092288	We want our children to make better use of time. Online classes are safer than sending them out in these circumstances. Government should not force these decisions SaveOurSchools RightToWork RightToLearn @imBhupendrasinh  @vijayrupanibjp @PMOIndia @narendramodi @CMOGuj	school closures	AGAINST	1
8723	1242342846356570113	Anyone voluteering to translate these corona videos to hindi? StayAtHomeSaveLives CoronavirusLockdown SidsBhulaDungaLaunch Hantavirus ShaheenBaghEmpty Delhi Police NYAY Election Commission of India Public Safety Act First Made-in-India COVID-19	stay at home orders	FAVOR	0
8724	1254065846340800514	Another weekend not being spent at this place 😪  StayAtHomeSaveLives | WeWillWin 	stay at home orders	FAVOR	0
8725	1328756499057946625	CloseTheSchools  CloseTheSchoolsNow  ParentStrike  PutTheSchoolsInTheLockdown 	school closures	FAVOR	0
8726	1242486958711922689	Jo 21 dino Tak Bahar nahi Niklega.. Usko 21 Topo Ki Salami Di Jayegi... Plz follow karlo yaro 🙏  LockdownNow lockdownindia CompleteLockdown StayAtHomeSaveLives	stay at home orders	FAVOR	0
8727	1250912587505700867	Being locked out of the lab doesn't mean that you can't optimise your autofocusing algorithm StayAtHomeSaveLives 10seconds readyforUNICEFRFP water @Cambridge_Uni @UNICEF	stay at home orders	NONE	0
8728	1269802812780818432	SaferAtHome StoryTimeWithThePPD ReadOrElse It’s been awhile since my last Storytime post. My friend returned one of my favorite books last night, so I thought I’d read that. Hope you enjoy The Shih Tzu Who Knew Jiu-jitsu.	stay at home orders	NONE	0
8729	1283800543018618881	@JohnCornyn Shut up. NotMyChild everybody knows you are doing this for trump political gain. What are you going to do when you lose??	school closures	NONE	0
8730	1259179730604920833	EndTheShutdown  FireFauciFireBirx   Blinded by Doomsday Predictions Masquerading as Science 	stay at home orders	AGAINST	0
8731	1242056101903970309	Is everyone on the packed tubes an essential worker? Unlikely. Should we blame the self-employed, freelancers, those not covered by govt grants? Nope. This is on the government. These people are desperate not to lose their livelihoods and homes. LockdownNow COVID19 london	stay at home orders	FAVOR	1
8732	1291865305782738945	SchoolsMustShutdown COVID__19 COVID19  Teachers SARSCoV2 SARS_CoV_2  virus NotMyChild WearAMask WearADamnMask Maskholes	school closures	FAVOR	0
8733	1242463011899445253	"Are those numbers still active who had asked to call to ""Earn from home""?  LockdownNow 21daysLockdown"	stay at home orders	NONE	0
8734	1242359971708317697	چلتی ٹرین کو دھکا لگا کر کریڈٹ لینا بھی ایک فن ہے @CMShehbaz @UsmanAKBuzdar LockdownNow StayAtHomeSaveLives CoronavirusLockdown staysafe	stay at home orders	FAVOR	0
8735	1242060544263192577	Finally Lockdown in Punjab for 14Days😍 Great Decision 👏👏 Stay Home nd Stay Safe.   Thanks❤️🙏  LockdownNow LockDownPunjab  CoronaFreePakistan COVIDIOTS lockdown CoronaVirusPakistan 	stay at home orders	FAVOR	0
8736	1242327545690742785	Your choice which distance you prefer at last LockdownNow StayAtHomeSaveLives StayHomeIndia CoronavirusPandemic CoronavirusPandemic COVIDIOTS	stay at home orders	FAVOR	0
8737	1242316998509387777	बने रहो कुटिया में ...वरना नज़र आओगे लुटिया में.. 😂 Janhit mein jaari🙏😂 StayAtHomeSaveLives LockdownNow COVIDIOTS StayHome TuesdayThoughts coronaupdatesindia	stay at home orders	FAVOR	0
8738	1338883599882481668	"La mia recensione di SaferAtHome, episodio della serie BBC ""Unprecedented"" con GemmaArterton e suo marito RoryKeenan   My review about ""Safer at Home"", episode with  Gemma Arterton and her husband Rory Keenan from the series ""Unprecedented""  "	stay at home orders	NONE	0
8739	1242375287569960960	@imMAK02 Plan hai na ... Clapping ,ring the bells... Isse jada app keya chate ho ? LockdownNow CoronavirusLockdown	stay at home orders	FAVOR	0
